Prime Contract ID,Contract Includes Sub Vendors,Vendor Record Type,Prime Vendor,Prime Vendor M/WBE Category,Prime Contract Purpose,Prime Contract Current Amount,Prime Contract Original Amount,Prime Vendor Spend to Date,Prime Contract Start Date,Prime Contract End Date,Prime Woman Owned Business,Prime Emerging Business,Prime Contracting Agency,OCA Number,Prime Contract Type,Prime Contract Award Method,Prime Contract Expense Category,Sub Vendor,Sub Vendor M/WBE Category,Sub Contract Purpose,Subcontract Status,Sub Contract Industry,Sub Contract Current Amount,Sub Contract Original Amount,Sub Vendor Paid to Date,Sub Contract Start Date,Sub Contract End Date,Sub Woman Owned Business,Sub Emerging Business
CT184620248806482,yes,Sub Vendor,AAH CONSTRUCTION CORP,Non-M/WBE,Q509-120M Nameoke Park Public Restroom Building Construction,0.0,0.0,0.0,5/13/2024,11/4/2025,No ,No ,Department of Parks and Recreation,,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Nathan Enterprises LLC,Black American,steel bar fence and stainless steel decorative panels,ACCO Reviewing Subcontract,Construction Services,203295.0,203295.0,0.0,6/15/2025,11/4/2025,No ,Yes
CT184620248806482,yes,Sub Vendor,AAH CONSTRUCTION CORP,Non-M/WBE,Q509-120M Nameoke Park Public Restroom Building Construction,0.0,0.0,0.0,5/13/2024,11/4/2025,No ,No ,Department of Parks and Recreation,,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Metrolink Industries LLC,Women (Non-Minority),"Concrete, Masonry, Structural Steel, SS Steel, Ceramic Tiles",No Subcontract Payments Submitted,Construction Services,772985.0,772985.0,0.0,11/19/2024,11/4/2025,Yes,No 
CT184620248806482,yes,Sub Vendor,AAH CONSTRUCTION CORP,Non-M/WBE,Q509-120M Nameoke Park Public Restroom Building Construction,0.0,0.0,0.0,5/13/2024,11/4/2025,No ,No ,Department of Parks and Recreation,,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,D.D.S. MECHANICAL PLUMBING & HEATING CORP.,Non-M/WBE,Plumbing,No Subcontract Payments Submitted,Construction Services,210000.0,210000.0,0.0,12/1/2024,11/4/2025,No ,No 
CT184620248806482,yes,Sub Vendor,AAH CONSTRUCTION CORP,Non-M/WBE,Q509-120M Nameoke Park Public Restroom Building Construction,0.0,0.0,0.0,5/13/2024,11/4/2025,No ,No ,Department of Parks and Recreation,,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Nathan Enterprises LLC,Black American,steel bar fence and stainless steel decorative panels,No Subcontract Payments Submitted,Construction Services,203295.0,203295.0,0.0,6/15/2025,11/4/2025,No ,Yes
CT184620248806482,yes,Sub Vendor,AAH CONSTRUCTION CORP,Non-M/WBE,Q509-120M Nameoke Park Public Restroom Building Construction,0.0,0.0,0.0,5/13/2024,11/4/2025,No ,No ,Department of Parks and Recreation,,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,KND LICENSED ELECTRICAL CONTRACTING & SERVICES CORP.,Women (Non-Minority),Electrical,No Subcontract Payments Submitted,Construction Services,147977.0,147977.0,0.0,12/1/2024,11/4/2025,Yes,No 
CT184620248806482,yes,Sub Vendor,AAH CONSTRUCTION CORP,Non-M/WBE,Q509-120M Nameoke Park Public Restroom Building Construction,0.0,0.0,0.0,5/13/2024,11/4/2025,No ,No ,Department of Parks and Recreation,,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,R ACEVEDO CONTRACTING INC,Hispanic American,Windows,No Subcontract Payments Submitted,Construction Services,51925.75,51925.75,0.0,4/14/2025,11/4/2025,No ,No 
CT184620248806460,yes,Prime Vendor,"ST. JOHN ENTERPRISE, INC.",Non-M/WBE,X126-121M Ferry Point Park 9-11 Flagpole Construction,840614.52,825900.92,592400.3,5/6/2024,5/5/2025,No ,No ,Department of Parks and Recreation,1016286215.0,CONSTRUCTION,PQVL COMPETITVE BID LIST,IOTB CONSTRUCTION,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0,0.0,0.0,,,No ,No 
CT184620248806460,yes,Sub Vendor,"ST. JOHN ENTERPRISE, INC.",Non-M/WBE,X126-121M Ferry Point Park 9-11 Flagpole Construction,0.0,0.0,0.0,5/6/2024,5/5/2025,No ,No ,Department of Parks and Recreation,,CONSTRUCTION,PQVL COMPETITVE BID LIST,IOTB CONSTRUCTION,ENP ENVIRONMENTAL INC,Women (Non-Minority),Transportation and Disposal of Non-Hazardous Contaminated Soil.,No Subcontract Payments Submitted,Construction Services,8199.25,8199.25,0.0,5/6/2024,5/5/2025,Yes,No 
CT184620248806460,yes,Sub Vendor,"ST. JOHN ENTERPRISE, INC.",Non-M/WBE,X126-121M Ferry Point Park 9-11 Flagpole Construction,0.0,0.0,0.0,5/6/2024,5/5/2025,No ,No ,Department of Parks and Recreation,,CONSTRUCTION,PQVL COMPETITVE BID LIST,IOTB CONSTRUCTION,"Fresh Meadow Mechanical Plumbing, LLC",Non-M/WBE,Plumbing,No Subcontract Payments Submitted,Construction Services,41240.0,41240.0,0.0,5/6/2024,5/5/2025,No ,No 
CT184620248806460,yes,Sub Vendor,"ST. JOHN ENTERPRISE, INC.",Non-M/WBE,X126-121M Ferry Point Park 9-11 Flagpole Construction,0.0,0.0,0.0,5/6/2024,5/5/2025,No ,No ,Department of Parks and Recreation,,CONSTRUCTION,PQVL COMPETITVE BID LIST,IOTB CONSTRUCTION,CORONA INDUSTRIES CORP,Hispanic American,"Construction Fence, Ornamental Ironwork.",No Subcontract Payments Submitted,Construction Services,156850.0,156850.0,0.0,5/6/2024,5/5/2025,No ,No 
CT184620248806460,yes,Sub Vendor,"ST. JOHN ENTERPRISE, INC.",Non-M/WBE,X126-121M Ferry Point Park 9-11 Flagpole Construction,0.0,0.0,0.0,5/6/2024,5/5/2025,No ,No ,Department of Parks and Recreation,,CONSTRUCTION,PQVL COMPETITVE BID LIST,IOTB CONSTRUCTION,"FAMILY TREE SERVICE, INC.",Women (Non-Minority),"Landscaping, Tree Pruning, Tree Removal",No Subcontract Payments Submitted,Construction Services,61253.25,61253.25,0.0,5/6/2024,5/5/2025,Yes,No 
CT184620248806460,yes,Sub Vendor,"ST. JOHN ENTERPRISE, INC.",Non-M/WBE,X126-121M Ferry Point Park 9-11 Flagpole Construction,0.0,0.0,0.0,5/6/2024,5/5/2025,No ,No ,Department of Parks and Recreation,,CONSTRUCTION,PQVL COMPETITVE BID LIST,IOTB CONSTRUCTION,VITELLO SEWER WATER MAIN,Non-M/WBE,Water Tap.,No Subcontract Payments Submitted,Construction Services,7500.0,7500.0,0.0,5/6/2024,5/5/2025,No ,No 
CT184620248806460,yes,Sub Vendor,"ST. JOHN ENTERPRISE, INC.",Non-M/WBE,X126-121M Ferry Point Park 9-11 Flagpole Construction,0.0,0.0,0.0,5/6/2024,5/5/2025,No ,No ,Department of Parks and Recreation,,CONSTRUCTION,PQVL COMPETITVE BID LIST,IOTB CONSTRUCTION,POLE- TECH COMPANY,Non-M/WBE,Flagpole Installation,No Subcontract Payments Submitted,Construction Services,23640.0,23640.0,0.0,5/6/2024,5/5/2025,No ,No 
CT184620248806460,yes,Sub Vendor,"ST. JOHN ENTERPRISE, INC.",Non-M/WBE,X126-121M Ferry Point Park 9-11 Flagpole Construction,0.0,0.0,0.0,5/6/2024,5/5/2025,No ,No ,Department of Parks and Recreation,,CONSTRUCTION,PQVL COMPETITVE BID LIST,IOTB CONSTRUCTION,CITYWIDE PAVING INC,Women (Non-Minority),Asphalt Paving.,No Subcontract Payments Submitted,Construction Services,181500.0,181500.0,0.0,5/6/2024,5/5/2025,Yes,No 
CT184620248806459,yes,Prime Vendor,LAWS CONSTRUCTION CORP.,Non-M/WBE,Russell Pedersen Playground,4134649.5,4084937.0,1399447.26,5/5/2024,5/4/2025,No ,No ,Department of Parks and Recreation,1016235874.0,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0,0.0,0.0,,,No ,No 
CT184620248806459,yes,Sub Vendor,LAWS CONSTRUCTION CORP.,Non-M/WBE,Russell Pedersen Playground,0.0,0.0,0.0,5/5/2024,5/4/2025,No ,No ,Department of Parks and Recreation,,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,EN-TECH INFRASTRUCTURE LLC,Non-M/WBE,CLEANING AND VIDEO INSPECTION,No Subcontract Payments Submitted,Construction Services,22000.0,22000.0,0.0,5/5/2024,5/4/2025,No ,No 
CT184620248806459,yes,Sub Vendor,LAWS CONSTRUCTION CORP.,Non-M/WBE,Russell Pedersen Playground,0.0,0.0,0.0,5/5/2024,5/4/2025,No ,No ,Department of Parks and Recreation,,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Forrester fence co inc,Black American,Fencing,No Subcontract Payments Submitted,Construction Services,193667.0,193667.0,0.0,7/31/2024,5/4/2025,No ,No 
CT184620248806459,yes,Sub Vendor,LAWS CONSTRUCTION CORP.,Non-M/WBE,Russell Pedersen Playground,0.0,0.0,0.0,5/5/2024,5/4/2025,No ,No ,Department of Parks and Recreation,,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,"FRESH MEADOW MECH CORP WI-EXP 76H ""5P73""",Non-M/WBE,Plumbing,No Subcontract Payments Submitted,Construction Services,166770.0,166770.0,0.0,6/10/2024,5/2/2025,No ,No 
CT184620248806459,yes,Sub Vendor,LAWS CONSTRUCTION CORP.,Non-M/WBE,Russell Pedersen Playground,0.0,0.0,0.0,5/5/2024,5/4/2025,No ,No ,Department of Parks and Recreation,,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,UNITED METRO CONST CORP,Non-M/WBE,Safety Surface Installation,No Subcontract Payments Submitted,Construction Services,442857.5,442857.5,0.0,6/10/2024,5/2/2025,No ,No 
CT184620248806459,yes,Sub Vendor,LAWS CONSTRUCTION CORP.,Non-M/WBE,Russell Pedersen Playground,0.0,0.0,0.0,5/5/2024,5/4/2025,No ,No ,Department of Parks and Recreation,,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,MUNOZ TRUCKING CORPORATION,Hispanic American,Trucking,ACCO Approved Subcontract,Construction Services,165865.0,50515.0,46298.52,5/6/2024,5/4/2025,No ,No 
CT184620248806459,yes,Sub Vendor,LAWS CONSTRUCTION CORP.,Non-M/WBE,Russell Pedersen Playground,0.0,0.0,0.0,5/5/2024,5/4/2025,No ,No ,Department of Parks and Recreation,,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,"FAMILY TREE SERVICE, INC.",Women (Non-Minority),Landscaping,ACCO Approved Subcontract,Construction Services,152460.24,152460.24,24870.76,5/6/2024,5/3/2025,Yes,No 
CT184620248806459,yes,Sub Vendor,LAWS CONSTRUCTION CORP.,Non-M/WBE,Russell Pedersen Playground,0.0,0.0,0.0,5/5/2024,5/4/2025,No ,No ,Department of Parks and Recreation,,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,CONTRACTOR'S LINE & GRADE LLC,Non-M/WBE,Survey,ACCO Approved Subcontract,Construction Services,12250.0,12250.0,9380.0,5/6/2024,5/4/2025,No ,No 
CT184620248806459,yes,Sub Vendor,LAWS CONSTRUCTION CORP.,Non-M/WBE,Russell Pedersen Playground,0.0,0.0,0.0,5/5/2024,5/4/2025,No ,No ,Department of Parks and Recreation,,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,CM Testing Lab Inc,Women (Non-Minority),Testing/ Inspection Services,No Subcontract Payments Submitted,Construction Services,5000.0,5000.0,0.0,5/6/2024,5/4/2025,Yes,No 
CT184620248806459,yes,Sub Vendor,LAWS CONSTRUCTION CORP.,Non-M/WBE,Russell Pedersen Playground,0.0,0.0,0.0,5/5/2024,5/4/2025,No ,No ,Department of Parks and Recreation,,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,MAINSTREAM ELECTRIC INC,Black American,Electric,ACCO Approved Subcontract,Construction Services,165040.65,165040.65,6412.5,5/6/2024,5/4/2025,No ,No 
CT184620248806459,yes,Sub Vendor,LAWS CONSTRUCTION CORP.,Non-M/WBE,Russell Pedersen Playground,0.0,0.0,0.0,5/5/2024,5/4/2025,No ,No ,Department of Parks and Recreation,,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Sports GM Painting Corp,Non-M/WBE,Painting,No Subcontract Payments Submitted,Construction Services,12220.0,12220.0,0.0,5/6/2024,5/4/2025,Yes,No 
CT184620248806459,yes,Sub Vendor,LAWS CONSTRUCTION CORP.,Non-M/WBE,Russell Pedersen Playground,0.0,0.0,0.0,5/5/2024,5/4/2025,No ,No ,Department of Parks and Recreation,,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,BLACK GOLD PAVING CORP,Women (Non-Minority),Paving,No Subcontract Payments Submitted,Construction Services,143000.0,143000.0,0.0,5/6/2024,5/4/2025,Yes,No 
CT184620248806459,yes,Sub Vendor,LAWS CONSTRUCTION CORP.,Non-M/WBE,Russell Pedersen Playground,0.0,0.0,0.0,5/5/2024,5/4/2025,No ,No ,Department of Parks and Recreation,,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,PDK COMMERCIAL PHOTOGRAPHERS LTD,Women (Non-Minority),Photography,ACCO Approved Subcontract,Construction Services,2309.8,2309.8,589.95,5/6/2024,5/4/2025,Yes,No 
CT184620248806459,yes,Sub Vendor,LAWS CONSTRUCTION CORP.,Non-M/WBE,Russell Pedersen Playground,0.0,0.0,0.0,5/5/2024,5/4/2025,No ,No ,Department of Parks and Recreation,,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,VITELLO SEWER WATER MAIN,Non-M/WBE,Plumbing,ACCO Approved Subcontract,Construction Services,11000.0,11000.0,2500.0,5/6/2024,5/4/2025,No ,No 
CT184620248806459,yes,Sub Vendor,LAWS CONSTRUCTION CORP.,Non-M/WBE,Russell Pedersen Playground,0.0,0.0,0.0,5/5/2024,5/4/2025,No ,No ,Department of Parks and Recreation,,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,EN-TECH CORPORATION,Non-M/WBE,Cleaning and Video Inspection,No Subcontract Payments Submitted,Construction Services,5360.0,5360.0,0.0,5/6/2024,5/4/2025,No ,No 
CT184620248806456,yes,Prime Vendor,WILLIAM A GROSS CONSTRUCTION ASSOCIATES INC.,Non-M/WBE,B529-119M: Bushwick Inlet Park Motiva Parcel,7123985.85,6145000.0,5213380.19,3/11/2024,9/9/2025,No ,No ,Department of Parks and Recreation,1016271895.0,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0,0.0,0.0,,,No ,No 
CT184620248806456,yes,Sub Vendor,WILLIAM A GROSS CONSTRUCTION ASSOCIATES INC.,Non-M/WBE,B529-119M: Bushwick Inlet Park Motiva Parcel,0.0,0.0,0.0,3/11/2024,9/9/2025,No ,No ,Department of Parks and Recreation,,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,WBE UNLIMITED CORP.,Women (Non-Minority),FURNISH & INSTALL SEWARD CONCRETE CURB,ACCO Rejected Subcontract,Construction Services,34000.0,34000.0,0.0,3/11/2024,9/9/2025,Yes,No 
CT184620248806456,yes,Sub Vendor,WILLIAM A GROSS CONSTRUCTION ASSOCIATES INC.,Non-M/WBE,B529-119M: Bushwick Inlet Park Motiva Parcel,0.0,0.0,0.0,3/11/2024,9/9/2025,No ,No ,Department of Parks and Recreation,,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,zdenek ulman,Non-M/WBE,Perform Cutting of Pilings and Bulkhead Timber,No Subcontract Payments Submitted,Construction Services,37000.0,37000.0,0.0,3/11/2024,9/9/2025,No ,No 
CT184620248806456,yes,Sub Vendor,WILLIAM A GROSS CONSTRUCTION ASSOCIATES INC.,Non-M/WBE,B529-119M: Bushwick Inlet Park Motiva Parcel,0.0,0.0,0.0,3/11/2024,9/9/2025,No ,No ,Department of Parks and Recreation,,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,IN-CITY ENTERPRISES INC,Black American,Furnish & Install Steel Fencing & Gate,No Subcontract Payments Submitted,Construction Services,23500.0,23500.0,0.0,3/13/2024,9/9/2025,No ,No 
CT184620248806456,yes,Sub Vendor,WILLIAM A GROSS CONSTRUCTION ASSOCIATES INC.,Non-M/WBE,B529-119M: Bushwick Inlet Park Motiva Parcel,0.0,0.0,0.0,3/11/2024,9/9/2025,No ,No ,Department of Parks and Recreation,,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,WBE UNLIMITED CORP.,Women (Non-Minority),Furnish & Install Concrete Pavements,No Subcontract Payments Submitted,Construction Services,269382.0,269382.0,0.0,3/11/2024,9/9/2025,Yes,No 
CT184620248806456,yes,Sub Vendor,WILLIAM A GROSS CONSTRUCTION ASSOCIATES INC.,Non-M/WBE,B529-119M: Bushwick Inlet Park Motiva Parcel,0.0,0.0,0.0,3/11/2024,9/9/2025,No ,No ,Department of Parks and Recreation,,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,JC Transport Inc,Hispanic American,"Transportation & Disposal of Contaminated, Non-Hazardous Material",No Subcontract Payments Submitted,Construction Services,556750.0,556750.0,0.0,3/11/2024,9/9/2025,No ,No 
CT184620248806456,yes,Sub Vendor,WILLIAM A GROSS CONSTRUCTION ASSOCIATES INC.,Non-M/WBE,B529-119M: Bushwick Inlet Park Motiva Parcel,0.0,0.0,0.0,3/11/2024,9/9/2025,No ,No ,Department of Parks and Recreation,,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,SOIL SOLUTIONS INC,Non-M/WBE,Furnish / Install Steel Sheet Piling,No Subcontract Payments Submitted,Construction Services,320000.0,320000.0,0.0,3/11/2024,9/9/2025,No ,No 
CT184620248806456,yes,Sub Vendor,WILLIAM A GROSS CONSTRUCTION ASSOCIATES INC.,Non-M/WBE,B529-119M: Bushwick Inlet Park Motiva Parcel,0.0,0.0,0.0,3/11/2024,9/9/2025,No ,No ,Department of Parks and Recreation,,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,RENTOKIL NORTH AMERICA INC,Non-M/WBE,Rodent extermination,No Subcontract Payments Submitted,Construction Services,5525.0,5525.0,0.0,3/11/2024,9/9/2025,No ,No 
CT184620248806456,yes,Sub Vendor,WILLIAM A GROSS CONSTRUCTION ASSOCIATES INC.,Non-M/WBE,B529-119M: Bushwick Inlet Park Motiva Parcel,0.0,0.0,0.0,3/11/2024,9/9/2025,No ,No ,Department of Parks and Recreation,,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,YABOO FENCE COMPANY INC,Women (Non-Minority),Furnish & Install Chain Link Fencing & Gates,No Subcontract Payments Submitted,Construction Services,152505.0,152505.0,0.0,3/11/2024,9/9/2025,Yes,No 
CT184620248806456,yes,Sub Vendor,WILLIAM A GROSS CONSTRUCTION ASSOCIATES INC.,Non-M/WBE,B529-119M: Bushwick Inlet Park Motiva Parcel,0.0,0.0,0.0,3/11/2024,9/9/2025,No ,No ,Department of Parks and Recreation,,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,YABOO FENCE COMPANY INC,Women (Non-Minority),Furnish / Install Chain Link Fencing & Gates,ACCO Rejected Subcontract,Construction Services,158505.0,158505.0,0.0,3/11/2024,9/9/2025,Yes,No 
CT184620248806456,yes,Sub Vendor,WILLIAM A GROSS CONSTRUCTION ASSOCIATES INC.,Non-M/WBE,B529-119M: Bushwick Inlet Park Motiva Parcel,0.0,0.0,0.0,3/11/2024,9/9/2025,No ,No ,Department of Parks and Recreation,,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,"MAGIC EXTERMINATING, CO. INC.",Non-M/WBE,Rodent Extermination,ACCO Rejected Subcontract,Construction Services,5525.0,5525.0,0.0,3/11/2024,9/9/2025,No ,No 
CT184620248806456,yes,Sub Vendor,WILLIAM A GROSS CONSTRUCTION ASSOCIATES INC.,Non-M/WBE,B529-119M: Bushwick Inlet Park Motiva Parcel,0.0,0.0,0.0,3/11/2024,9/9/2025,No ,No ,Department of Parks and Recreation,,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,"ATLANTIC REINFORCING CO., INC.",Women (Non-Minority),Furnish & Install Steel Bar Reinforcement,No Subcontract Payments Submitted,Construction Services,40330.0,40330.0,0.0,3/11/2024,9/9/2025,Yes,No 
CT184620248806456,yes,Sub Vendor,WILLIAM A GROSS CONSTRUCTION ASSOCIATES INC.,Non-M/WBE,B529-119M: Bushwick Inlet Park Motiva Parcel,0.0,0.0,0.0,3/11/2024,9/9/2025,No ,No ,Department of Parks and Recreation,,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,AARCO ENVIRONMENTAL SERVICES CORP,Non-M/WBE,Decommission Ground Water Monitoring Wells,No Subcontract Payments Submitted,Construction Services,2700.0,2700.0,0.0,3/11/2024,9/9/2025,No ,No 
CT184620248806456,yes,Sub Vendor,WILLIAM A GROSS CONSTRUCTION ASSOCIATES INC.,Non-M/WBE,B529-119M: Bushwick Inlet Park Motiva Parcel,0.0,0.0,0.0,3/11/2024,9/9/2025,No ,No ,Department of Parks and Recreation,,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,CONCRETE CUTTING CO.,Non-M/WBE,Saw Cut Roadway Pavement,No Subcontract Payments Submitted,Construction Services,2000.0,2000.0,0.0,3/11/2024,9/9/2025,No ,No 
CT184620248806456,yes,Sub Vendor,WILLIAM A GROSS CONSTRUCTION ASSOCIATES INC.,Non-M/WBE,B529-119M: Bushwick Inlet Park Motiva Parcel,0.0,0.0,0.0,3/11/2024,9/9/2025,No ,No ,Department of Parks and Recreation,,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,POWER CONNECT ELECTRIC CORP,Women (Non-Minority),Furnish & Install Park Security Lighting,No Subcontract Payments Submitted,Construction Services,185000.0,185000.0,0.0,3/11/2024,9/9/2025,Yes,No 
CT184620248806456,yes,Sub Vendor,WILLIAM A GROSS CONSTRUCTION ASSOCIATES INC.,Non-M/WBE,B529-119M: Bushwick Inlet Park Motiva Parcel,0.0,0.0,0.0,3/11/2024,9/9/2025,No ,No ,Department of Parks and Recreation,,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,"FAMILY TREE SERVICE, INC.",Women (Non-Minority),"Preparatory Pruning, Decompaction of Existing trees, Tree & Stump removal, Landscape Plant material",No Subcontract Payments Submitted,Construction Services,464065.0,464065.0,0.0,3/11/2024,9/9/2025,Yes,No 
CT184620248806456,yes,Sub Vendor,WILLIAM A GROSS CONSTRUCTION ASSOCIATES INC.,Non-M/WBE,B529-119M: Bushwick Inlet Park Motiva Parcel,0.0,0.0,0.0,3/11/2024,9/9/2025,No ,No ,Department of Parks and Recreation,,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,SOIL SOLUTIONS INC,Non-M/WBE,Furnish & Install Steel Sheet Piling,ACCO Rejected Subcontract,Construction Services,360000.0,360000.0,0.0,3/11/2024,9/9/2025,No ,No 
CT184620248806456,yes,Sub Vendor,WILLIAM A GROSS CONSTRUCTION ASSOCIATES INC.,Non-M/WBE,B529-119M: Bushwick Inlet Park Motiva Parcel,0.0,0.0,0.0,3/11/2024,9/9/2025,No ,No ,Department of Parks and Recreation,,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,"AMERICAN ENGINEERING SERVICES, P.C.",Non-M/WBE,Services of a Licensed Land Surveyor,No Subcontract Payments Submitted,Construction Services,108450.0,108450.0,0.0,3/11/2024,9/9/2025,No ,No 
CT184620248806456,yes,Sub Vendor,WILLIAM A GROSS CONSTRUCTION ASSOCIATES INC.,Non-M/WBE,B529-119M: Bushwick Inlet Park Motiva Parcel,0.0,0.0,0.0,3/11/2024,9/9/2025,No ,No ,Department of Parks and Recreation,,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,ED MECHANICAL INC,Non-M/WBE,Furnish & Install Plumbing Work,No Subcontract Payments Submitted,Construction Services,68528.5,68528.5,0.0,3/11/2024,9/9/2025,No ,No 
CT184620248806382,yes,Prime Vendor,CDE AIR CONDITIONING CO INC,Non-M/WBE,CNYG-1318M Greenbelt Recreation and Queens HVAC System,5040434.0,5040434.0,292500.0,4/22/2024,4/21/2025,No ,No ,Department of Parks and Recreation,1015332540.0,CONSTRUCTION,COMPETITIVE SEALED BIDDING,CONSTRUCTION-BUILDINGS,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0,0.0,0.0,,,No ,No 
CT184620248806382,yes,Sub Vendor,CDE AIR CONDITIONING CO INC,Non-M/WBE,CNYG-1318M Greenbelt Recreation and Queens HVAC System,0.0,0.0,0.0,4/22/2024,4/21/2025,No ,No ,Department of Parks and Recreation,,CONSTRUCTION,COMPETITIVE SEALED BIDDING,CONSTRUCTION-BUILDINGS,INDUSTRIAL PIPE WORKS INC,Non-M/WBE,Steamfitting Work,ACCO Canceled Subcontract,Construction Services,99000.0,99000.0,0.0,11/18/2024,4/21/2025,No ,No 
CT184620248806382,yes,Sub Vendor,CDE AIR CONDITIONING CO INC,Non-M/WBE,CNYG-1318M Greenbelt Recreation and Queens HVAC System,0.0,0.0,0.0,4/22/2024,4/21/2025,No ,No ,Department of Parks and Recreation,,CONSTRUCTION,COMPETITIVE SEALED BIDDING,CONSTRUCTION-BUILDINGS,INDUSTRIAL PIPE WORKS INC,Non-M/WBE,Steamfitting Work,No Subcontract Payments Submitted,Construction Services,99000.0,99000.0,0.0,11/15/2024,4/21/2025,No ,No 
